142036,"Miller & Carter","The Plough, Church Road, Worcester Park","KT4 7RD",521688,166514,51.384627,-0.252689,"Kingston upon Thames"
142043,"Minima Yacht Club","48A High Street, Kingston Upon Thames","KT1 1HN",517762,168987,51.407686,-0.308247,"Kingston upon Thames"
142057,"Monkey Puzzle","The Monkey Puzzle, Leatherhead Road, Chessington","KT9 2NE",517458,162407,51.348615,-0.314795,"Kingston upon Thames"
142097,"New Malden Tennis, Squash & Badminton Club","New Malden Tennis Club, Somerset Close, New Malden","KT3 5RG",521413,167488,51.393448,-0.256301,"Kingston upon Thames"
142139,O'Neills,"3 Eden Street, Kingston Upon Thames","KT1 1BQ",517949,169149,51.409108,-0.305513,"Kingston upon Thames"
142213,"Prince Of Wales","117 Ewell Road, Surbiton","KT6 6AL",518552,166998,51.389649,-0.297556,"Kingston upon Thames"
142215,Pryzm,"154-166 Clarence Street, Kingston Upon Thames","KT1 1QP",518293,169367,51.410995,-0.300497,"Kingston upon Thames"
142220,"Queens Head","144 Richmond Road, Kingston Upon Thames","KT2 5HA",518213,170213,51.418623,-0.301355,"Kingston upon Thames"
142265,"Royal British Legion Chessington","British Legion Club, Church Lane, Chessington","KT9 2DR",518516,163519,51.358380,-0.299240,"Kingston upon Thames"
142266,"Royal British Legion Club Surbiton","British Legion Club, Hollyfield Road, Surbiton","KT5 9AL",518886,166659,51.386534,-0.292879,"Kingston upon Thames"
142334,"Shrewsbury House School Sports & Social Club","Almshouse Lane, Chessington","KT9 2ND",517505,162950,51.353485,-0.313943,"Kingston upon Thames"
142371,"Spring Grove Public House","The Spring Grove, 13 Bloomfield Road, Kingston Upon Thames","KT1 2SF",518384,168508,51.403257,-0.299474,"Kingston upon Thames"
142382,"Star Gun Club","Princes Covert, Leatherhead Road Malden Rushett","KT22 0DP",516633,160001,51.327160,-0.327425,"Kingston upon Thames"
142389,Steins,"56 High Street, Kingston Upon Thames","KT1 1HN",517778,168925,51.407126,-0.308043,"Kingston upon Thames"
142410,"Supreme Bowling Club","Sports Ground, Thetford Road, New Malden","KT3 5DX",622675,-5527598,,,"Kingston upon Thames"
142418,"Surbiton Croquet Club","Alexandra Drive, Surbiton","KT5 9AA",519123,166766,51.387444,-0.289441,"Kingston upon Thames"
142422,"Surbiton Masonic Hall Limited","6 The Crescent, Surbiton","KT6 4BN",518007,167599,51.395163,-0.305188,"Kingston upon Thames"
142423,"Surbiton Methodist Tennis Club","Manor Drive, Surbiton","KT5 8NE",519007,167290,51.392178,-0.290932,"Kingston upon Thames"
142427,"Surbiton Racket & Fitness Club","Surbiton Tennis Club, Berrylands, Surbiton","KT5 8JT",519062,167457,51.393669,-0.290084,"Kingston upon Thames"
142429,"Surbiton Town Sports Club Ltd","Surbiton Town Sports Club, Worcester Park Road, Worcester Park","KT4 7QB",520566,165659,51.377190,-0.269089,"Kingston upon Thames"
142447,"Swinerton Hall","60 Gibbon Road, Kingston Upon Thames","KT2 6AB",518481,169988,51.416538,-0.297595,"Kingston upon Thames"
142461,"Tenpin Megabowl","The Rotunda Centre, Clarence Street, Kingston Upon Thames","KT1 1QJ",518358,169475,51.411955,-0.299533,"Kingston upon Thames"
142485,"The Albert","57 Kingston Hill, Kingston Upon Thames","KT2 7PX",519430,169975,51.416216,-0.283955,"Kingston upon Thames"
142486,"The Albion Tavern","The Albion, 45 Fairfield Road, Kingston Upon Thames","KT1 2PY",518477,169174,51.409217,-0.297920,"Kingston upon Thames"
142489,"The Antelope","87 Maple Road, Surbiton","KT6 4AW",517821,167596,51.395185,-0.307875,"Kingston upon Thames"
142493,"The Berrylands","The Berrylands Hotel, 107 Chiltern Drive, Surbiton","KT5 8LS",519722,168003,51.398438,-0.280418,"Kingston upon Thames"
142495,"The Bishop","Bishop Out Of Residence, 2 Bishops Hall, Kingston Upon Thames","KT1 1PY",517771,169280,51.410323,-0.308026,"Kingston upon Thames"
142496,"The Black Horse","204 London Road, Kingston Upon Thames","KT2 6QP",519209,169671,51.413545,-0.287223,"Kingston upon Thames"
142497,"The Black Lion","58 Brighton Road, Surbiton","KT6 5PL",517649,167247,51.392066,-0.310447,"Kingston upon Thames"
142499,"The Bricklayers Arms","53 Hawks Road, Kingston Upon Thames","KT1 3DS",518899,169181,51.409198,-0.291838,"Kingston upon Thames"
142502,"The Canbury Arms","49 Canbury Park Road, Kingston Upon Thames","KT2 6LQ",518560,169641,51.413402,-0.296561,"Kingston upon Thames"
142504,"The Cardinal PH, Peppe Restaurant","The Cardinal, 174 Tudor Drive, Kingston Upon Thames","KT2 5QG",518335,171145,51.426967,-0.299299,"Kingston upon Thames"
142505,"The Castle Public House","The Castle, 108 King Charles Road, Surbiton","KT5 8QJ",518869,166997,51.389573,-0.293009,"Kingston upon Thames"
142507,"The Chessington Oak","Blackamoors Head, 116 Moor Lane, Chessington","KT9 1HX",518630,164175,51.364262,-0.297387,"Kingston upon Thames"
142509,"The Cocoanut","16 Mill Street, Kingston Upon Thames","KT1 2RF",518441,168911,51.406866,-0.298515,"Kingston upon Thames"
142516,"The Cricketers","81 Clayton Road, Chessington","KT9 1NQ",517651,164550,51.367829,-0.311319,"Kingston upon Thames"
142519,"The Druids Head","3 Market Place, Kingston Upon Thames","KT1 1JT",517879,169159,51.409213,-0.306505,"Kingston upon Thames"
142520,"The Duke Of Buckingham","104 Villiers Road, Kingston Upon Thames","KT1 3BB",518695,168365,51.401914,-0.295047,"Kingston upon Thames"
142521,"The Fighting Cocks","56 Old London Road, Kingston Upon Thames","KT2 6QA",518456,169334,51.410674,-0.298158,"Kingston upon Thames"
142523,"The Fox & Hounds","The Fox And Hounds, 60 Portsmouth Road, Surbiton","KT6 4HS",517546,167664,51.395836,-0.311795,"Kingston upon Thames"
142527,"The Gazebo","3-5 Riverside Walk, Kingston Upon Thames","KT1 1QN",517795,169336,51.410820,-0.307672,"Kingston upon Thames"
142528,"The Glasshouse New Malden","14 Coombe Road, New Malden","KT3 4QE",521313,168693,51.404303,-0.257331,"Kingston upon Thames"
142530,"The Grey Horse","46 Richmond Road, Kingston Upon Thames","KT2 5EE",518290,169738,51.414330,-0.300409,"Kingston upon Thames"
142531,"The Grove","9 Grove Road, Surbiton","KT6 4BX",517926,167765,51.396668,-0.306301,"Kingston upon Thames"
142532,"The Hive","48 High Street, Kingston Upon Thames","KT1 1HW",517784,168986,51.407678,-0.307933,"Kingston upon Thames"
142537,"The Lamb Inn","73 Brighton Road, Surbiton","KT6 5NF",517585,167243,51.392047,-0.311382,"Kingston upon Thames"
142543,"The Lucky Rover","312 Hook Road, Chessington","KT9 1NY",517962,164570,51.367949,-0.306838,"Kingston upon Thames"
142546,"The Maypole","2 Hook Road, Surbiton","KT6 5BH",518339,166212,51.382629,-0.300893,"Kingston upon Thames"
142548,"The Mill","The Kingston Mill, 58-62 High Street, Kingston Upon Thames","KT1 1HN",517772,168913,51.407023,-0.308143,"Kingston upon Thames"
142550,"The Norbiton","16 Clifton Road, Kingston Upon Thames","KT2 6PW",519087,169691,51.413741,-0.288970,"Kingston upon Thames"
142551,"The North Star","271 Hook Road, Chessington","KT9 1EQ",518045,164904,51.370934,-0.305535,"Kingston upon Thames"
142552,"The Oak","98 Richmond Road, Kingston Upon Thames","KT2 5EN",518239,169957,51.416306,-0.301068,"Kingston upon Thames"
142554,"The Park Tavern","19 New Road, Kingston Upon Thames","KT2 6AP",519165,170338,51.419540,-0.287631,"Kingston upon Thames"
142559,"The Ram","34 High Street, Kingston Upon Thames","KT1 1HL",517797,169041,51.408167,-0.307726,"Kingston upon Thames"
142561,"The Rhodrons Club","Rhodrons Avenue, Chessington","KT9 1BA",518029,164406,51.366463,-0.305939,"Kingston upon Thames"
142566,"The Royal Oak","261 Ewell Road, Surbiton","KT6 7AA",518750,166513,51.385253,-0.294876,"Kingston upon Thames"
142567,"The Shy Horse","423 Leatherhead Road, Chessington","KT9 2NQ",517138,161118,51.337102,-0.319818,"Kingston upon Thames"
142569,"The Star","Leatherhead Road, Leatherhead","KT22 0DP",516633,160001,51.327160,-0.327425,"Kingston upon Thames"
142572,"The Surbiton Club","34 St James Road, Surbiton","KT6 4QL",517973,167443,51.393769,-0.305742,"Kingston upon Thames"
142573,"The Surbiton Flyer","84 Victoria Road, Surbiton","KT6 4NS",518034,167327,51.392714,-0.304890,"Kingston upon Thames"
142577,"The Victoria","28 Victoria Road, Surbiton","KT6 4JT",517881,167267,51.392206,-0.307122,"Kingston upon Thames"
142579,"The Watchman","184 High Street, New Malden","KT3 4ES",521483,168095,51.398889,-0.255093,"Kingston upon Thames"
142581,"The William Bourne","273 Moor Lane, Chessington","KT9 2BQ",519220,163992,51.362485,-0.288981,"Kingston upon Thames"
142583,"The Wych Elm Pub","The Wych Elm, 93 Elm Road, Kingston Upon Thames","KT2 6HT",518718,170057,51.417112,-0.294159,"Kingston upon Thames"
142642,"Waggon & Horses","The Waggon And Horses, 1 Surbiton Hill Road, Surbiton","KT6 4TW",518248,168030,51.398989,-0.301587,"Kingston upon Thames"
142657,"Wheelwrights Arms","The Wheelwrights Arms, 60 Clarence Street, Kingston Upon Thames","KT1 1NP",518216,169323,51.410619,-0.301619,"Kingston upon Thames"
142658,Whelans,"20 Richmond Road, Kingston Upon Thames","KT2 5EB",518292,169593,51.413027,-0.300429,"Kingston upon Thames"
142669,"Willoughby Arms","47 Willoughby Road, Kingston Upon Thames","KT2 6LN",518840,169963,51.416238,-0.292429,"Kingston upon Thames"
142679,"Woodies Freehouse","Woodies, Thetford Road, New Malden","KT3 5DX",520644,167332,51.392212,-0.267399,"Kingston upon Thames"
142680,Woody's,"5 Ram Passage, Kingston Upon Thames","KT1 1HH",517753,169070,51.408438,-0.308364,"Kingston upon Thames"
109716,"EDF Energy London Eye","Silver Bonito,Waterloo Pier Riverside Buidling, County Hall, Wesminster Bridge Rd","SE1 7PB",530635,179887,51.502830,-0.119264,Lambeth
142700,"@ Bar And Bites","165 Clapham High Street, London, LONDON","SW4 7SS",529523,175309,51.461954,-0.136944,Lambeth
142709,"64th \& Social","64 Clapham High Street, London","SW4 7UL",529746,175498,51.463601,-0.133662,Lambeth
142741,"Adventure Bar","38 Clapham High Street, London","SW4 7UR",529858,175591,51.464411,-0.132016,Lambeth
142761,"All Bar One","1 Chicheley Street, London","SE1 7PY",530810,179863,51.502565,-0.116739,Lambeth
142816,"Ashtar Lounge","Arches 80 To 81, Albert Embankment, London","SE1 7TP",530365,178228,51.487976,-0.123751,Lambeth
142861,"Bar Elba (Roof Top)","Mercury House, 109-117 Waterloo Road, London","SE1 8UL",531272,179893,51.502727,-0.110076,Lambeth
142864,"Barrio South","30 Acre Lane, London","SW2 5SG",530888,175236,51.460984,-0.117329,Lambeth
142874,"Be At One Bar \& Lounge","4 Clapham Common South Side, London","SW4 7AA",529462,175264,51.461563,-0.137833,Lambeth
142955,"Bread & Roses","The Bread And Roses Public House, 68 Clapham Manor Street, London","SW4 6DZ",529512,175804,51.466404,-0.136916,Lambeth
142961,BrewDog,"419-423 Coldharbour Lane, London","SW9 8LH",531165,175306,51.461540,-0.113323,Lambeth
142964,"Bridge Wine Bar","Arch 644, 8 Voltaire Road, London","SW4 6DH",529763,175738,51.465754,-0.133329,Lambeth
142967,"British Legion","154 Victoria Rise, London","SW4 0NW",528719,175673,51.465389,-0.148374,Lambeth
142972,"Brixton Brew Bar","S06, Pop Brixton, 49 Brixton Station Road, London","SW9 8PQ",531486,175562,51.463765,-0.108605,Lambeth
142975,"Brixton Domino & Social Club","297 - 299 Coldharbour Lane, London","SW9 8RP",531692,175546,51.463583,-0.105647,Lambeth
142980,"Brixton Jamm","261 Brixton Road, London","SW9 6LH",531232,176357,51.470960,-0.111965,Lambeth
143074,Carmine,"20 - 21 The High Parade, Streatham High Road, London, LONDON","SW16 1EX",622675,-5527598,,,Lambeth
143084,"Cavendish Arms","The Cavendish Arms, Hartington Road, London","SW8 2HJ",530126,176949,51.476545,-0.127667,Lambeth
143160,"Commercial Hotel","The Commercial Hotel, 210 - 212 Railton Road, London","SE24 0JT",531931,174372,51.452968,-0.102647,Lambeth
143221,"Crown \& Anchor","The Crown And Anchor, 246 Brixton Road, London","SW9 6AQ",531159,176371,51.471111,-0.113010,Lambeth
143239,"D Vine Cellars","1 Voltaire Road, London","SW4 6DQ",529886,175620,51.464657,-0.131603,Lambeth
143301,Dogstar,"The Dog Star, 389 Coldharbour Lane, London","SW9 8LQ",531235,175324,51.461685,-0.112305,Lambeth
143322,"Duchy Arms","The Duchy Arms, 63 Sancroft Street, London","SE11 5UG",531101,178353,51.488928,-0.113110,Lambeth
143325,"Duke Of Cambridge","76 Lansdowne Way, London","SW8 2DQ",530307,176756,51.474759,-0.125127,Lambeth
143337,"Eagle London South Central","The Duke Of Cambridge Public House, 349 Kennington Lane, London","SE11 5QY",530670,178039,51.486206,-0.119430,Lambeth
143338,"Earl Ferrers","Earl Ferrers Public House, 22 Ellora Road, London","SW16 6JF",529927,171053,51.423595,-0.132688,Lambeth
143352,"Effra Hall Tavern","38A Kellett Road, London","SW2 1EB",531137,175100,51.459704,-0.113797,Lambeth
143354,"Effra Road Social","89 Effra Road, London","SW2 1DF",531172,174654,51.455681,-0.113474,Lambeth
143370,"Elm Park Tavern","76 Elm Park, London, LONDON","SW2 2UB",530896,173931,51.449245,-0.117701,Lambeth
143387,"Estrela Bar","111-115 South Lambeth Road, London","SW8 1UZ",530420,177261,51.479281,-0.123315,Lambeth
143400,"Faber Fox","25 - 27 Westow Hill, London","SE19 1TQ",533441,170755,51.420111,-0.082290,Lambeth
143415,"Feeleys Free House","Feelys Free House, 99 Union Road, London","SW8 2RF",529626,176376,51.471500,-0.135067,Lambeth
143419,"Fentiman Arms","The Fentiman Arms, 64 Fentiman Road, London","SW8 1LA",530719,177485,51.481224,-0.118929,Lambeth
143422,Ferndales,"118 Ferndale Road, London","SW4 7SE",530350,175454,51.463058,-0.124989,Lambeth
143423,Fire,"Arches 39-44 Parry Street, London","SW8 1RT",530364,177841,51.484497,-0.123908,Lambeth
143471,"Freight Line","S11 To S12, Pop Brixton, 49 Brixton Station Road, London","SW9 8PQ",531233,175527,51.463509,-0.112258,Lambeth
143587,"Hanover Arms","The Hanover Arms, 326 Kennington Park Road, London","SE11 4PP",531123,177547,51.481679,-0.113092,Lambeth
143624,"Hole In The Wall","The Hole In The Wall, 5 Mepham Street, London","SE1 8SQ",531018,180040,51.504107,-0.113679,Lambeth
143627,"Holland Tringham","107 - 109 Streatham High Road, London","SW16 1HJ",530085,171732,51.429670,-0.130168,Lambeth
143640,Hootananny,"95 Effra Road, London","SW2 1DF",531172,174654,51.455679,-0.113474,Lambeth
143641,"Hope \& Anchor","123 Acre Lane, London","SW2 5UA",530137,175051,51.459485,-0.128201,Lambeth
143707,"Jazz Junction","Ground Floor, 171 Coldharbour Lane, London","SE5 9PA",532100,175940,51.467019,-0.099630,Lambeth
143790,"Kings Arms","The Little Apple, 98 Kennington Lane, London","SE11 4XD",531439,178483,51.490018,-0.108196,Lambeth
143811,"Knowles Of Norwood","294 - 298 Norwood Road, London","SE27 9AF",531861,172400,51.435263,-0.104401,Lambeth
143903,"Lisa's Kitchen","The White Lion, 232 - 234 Streatham High Road, London, LONDON","SW16 1BB",530112,171853,51.430751,-0.129740,Lambeth
144057,Metro,"9 Clapham Common South Side, London","SW4 7AA",529462,175264,51.461563,-0.137833,Lambeth
144121,"Mosquito Bar","5 Clapham High Street, London","SW4 7TS",530002,175653,51.464926,-0.129922,Lambeth
144122,"Mother Kelly's","Arch 76 Albert Embankment, London","SE11 5AW",530474,178127,51.487049,-0.122218,Lambeth
144142,"Namco Funscape","County Hall Riverside Building, Westminster Bridge Road, London","SE1 7PB",530635,179887,51.502830,-0.119264,Lambeth
144178,"New Zealand Wine Cellar","S15, Pop Brixton, 49 Brixton Station Road, London","SW9 8PQ",531486,175562,51.463765,-0.108605,Lambeth
144189,"No32 The Old Town","32 The Pavement, London","SW4 0JE",529264,175424,51.463037,-0.140624,Lambeth
144190,"Nolan's Freehouse","33 Wilcox Road, London","SW8 2XA",530178,177313,51.479795,-0.126779,Lambeth
144203,"Oaka At The Mansion House","The Mansion House, 48 Kennington Park Road, London","SE11 4RS",531631,178400,51.489227,-0.105463,Lambeth
144223,"Old Red Lion","The Old Red Lion, 42 Kennington Park Road, London","SE11 4RS",531635,178413,51.489351,-0.105400,Lambeth
144224,"Old Town Tavern","29 North Street, London","SW4 0HJ",529148,175764,51.466110,-0.142174,Lambeth
144317,"Perky Nel","7-8 Cavendish Parade, Clapham Common South Side, London","SW4 9DW",528892,174370,51.453650,-0.146365,Lambeth
144319,"Peter May Stand","Surrey County Cricket Club, Kennington Oval, London","SE11 5SS",531010,177686,51.482964,-0.114667,Lambeth
144323,Phonox,"418 Brixton Road, London","SW9 7AY",531057,175611,51.464314,-0.114773,Lambeth
144376,"Porky's Wine Bar","23 - 27 Sternhold Avenue, London","SW2 4PA",530238,172713,51.438450,-0.127608,Lambeth
144381,"Pratt's & Payne","Pratts And Payne, 103 - 105 Streatham High Road, London","SW16 1HJ",530085,171732,51.429670,-0.130168,Lambeth
144396,"Prince Albert","The Prince Albert, 418 Coldharbour Lane, London","SW9 8LF",531180,175343,51.461868,-0.113089,Lambeth
144398,"Prince Of Wales","Prince Of Wales Public House, 169-171 Lyham Road, London","SW2 5PY",530262,174389,51.453507,-0.126646,Lambeth
144399,"Prince Of Wales","The Prince Of Wales Public House, 48 Cleaver Square, London","SE11 4EA",531406,178272,51.488129,-0.108749,Lambeth
144400,"Prince Of Wales","The Prince Of Wales Public House, 38 Old Town, London","SW4 0LB",529181,175546,51.464161,-0.141772,Lambeth
144401,"Priory Arms","The Priory Arms Public House, 83 Lansdowne Way, London","SW8 2PB",530008,176776,51.475008,-0.129423,Lambeth
144412,"Queens Head","144 Stockwell Road, London","SW9 9TQ",530815,175943,51.467345,-0.118118,Lambeth
144421,"Railway Tavern","The Railway Tavern, 7 Station Rise, London","SE27 9BW",531755,172913,51.439897,-0.105720,Lambeth
144475,"Rose & Crown","Rose Crown Public House, 2 The Polygon, London","SW4 0JG",529207,175474,51.463499,-0.141425,Lambeth
144490,"Royal National Theatre","South Bank, London","SE1 9PX",531012,180384,51.507209,-0.113637,Lambeth
144491,"Royal Oak","Royal Oak Public House, 355 Kennington Lane, London","SE11 5QY",530670,178039,51.486206,-0.119430,Lambeth
144492,"Royal Oak","The Royal Oak, 78 Fitzalan Street, London","SE11 6QU",531102,178833,51.493250,-0.112917,Lambeth
144542,"Satay Bar","447 Coldharbour Lane, London","SW9 8LP",531094,175292,51.461430,-0.114345,Lambeth
144597,"Slug \&  Lettuce","The Slug And Lettuce, Chicheley Street, London","SE1 7PY",530810,179863,51.502565,-0.116739,Lambeth
144619,"South West Saloon","S11, Pop Brixton, 49 Brixton Station Road, London","SW9 8PQ",531486,175562,51.463765,-0.108605,Lambeth
144676,"Stane Street Syndicate","196 Clapham High Street, London","SW4 7UD",529443,175335,51.462196,-0.138081,Lambeth
144723,"Streatham Wine House","53A Streatham Hill, London","SW2 4TS",530401,172955,51.440588,-0.125175,Lambeth
144786,Taproom,"43 - 44 Granville Arcade, Coldharbour Lane, London","SW9 8PR",531266,175430,51.462631,-0.111819,Lambeth
144798,Taylors,"Taylors Public House, 78A-78B Streatham High Road, London","SW16 1BS",530177,172341,51.435122,-0.128622,Lambeth
144844,"The Alexandra","The Alexandra Public House, 14 Clapham Common South Side, London","SW4 7AA",529461,175264,51.461563,-0.137848,Lambeth
144847,"The Anchor And Hope","36 The Cut, London","SE1 8LP",531505,179986,51.503518,-0.106685,Lambeth
144852,"The Beehive","Beehive Public House, 51 Durham Street, London","SE11 5JA",530713,177920,51.485126,-0.118855,Lambeth
144853,"The Beehive","The Beehive Public House, 407 Brixton Road, London","SW9 7DG",531092,175552,51.463768,-0.114292,Lambeth
144854,"The Belle Vue","1 Clapham Common South Side, London","SW4 7AA",529482,175283,51.461720,-0.137544,Lambeth
144857,"The Black Dog","112 Vauxhall Walk, London","SE11 5ER",530549,178320,51.488759,-0.121082,Lambeth
144861,"The Black Prince","6 Black Prince Road, London","SE11 6HS",531168,178445,51.489738,-0.112111,Lambeth
144866,"The Bobbin","1 - 3 Lillieshall Road, London","SW4 0LN",529057,175759,51.466086,-0.143480,Lambeth
144870,"The Bricklayers Arms","1 Hamilton Road, London","SE27 9RZ",532769,171849,51.430099,-0.091538,Lambeth
144873,"The Brown Derby","336 Kennington Park Road, London","SE11 4PP",531123,177547,51.481679,-0.113092,Lambeth
144880,"The Canton Arms","The Canton Arms Public House, 177 South Lambeth Road, London","SW8 1XP",530456,176983,51.476765,-0.122900,Lambeth
144882,"The Clapham North","409 Clapham Road, London","SW9 9BT",530110,175857,51.466744,-0.128293,Lambeth
144883,"The Clapham Tap","128 Clapham Manor Street, London","SW4 6ED",529605,175597,51.464516,-0.135654,Lambeth
144885,"The Coach & Horses","The Coach And Horses, 173 - 175 Clapham Park Road, London","SW4 7EX",529924,175087,51.459858,-0.131252,Lambeth
144895,"The Craft Beer Co","11-13 Brixton Station Road, London","SW9 8PA",531103,175529,51.463558,-0.114128,Lambeth
144896,"The Crown And Sceptre","Streatham Hill, London","SW2 4AH",530405,173446,51.444999,-0.124936,Lambeth
144901,"The Dog House","Kennington Road, London","SE11 6BY",531261,178479,51.490032,-0.110759,Lambeth
144902,"The Duke Of Edinburgh","Duke Of Cambridge Public House, 204 Ferndale Road, London","SW9 8AG",530729,175499,51.463375,-0.119519,Lambeth
144903,"The Duke Of Sussex","23 Baylis Road, London","SE1 7AY",531264,179705,51.501048,-0.110260,Lambeth
144907,"The Falcon","33 Bedford Road, London","SW4 7SQ",530060,175589,51.464338,-0.129111,Lambeth
144909,"The Five Bells","68 - 70 Streatham High Road, London","SW16 1DA",530200,172500,51.436545,-0.128232,Lambeth
144911,"The Florence","131 - 133 Dulwich Road, London","SE24 0NG",531905,174351,51.452786,-0.103028,Lambeth
144920,"The Golden Goose","146 - 148 Camberwell New Road, London","SE5 0RR",531807,177156,51.478007,-0.103399,Lambeth
144924,"The Great North Wood","3 Knight's Hill, London","SE27 0HS",531894,171927,51.430995,-0.104103,Lambeth
144925,"The Great Southern","79 Gipsy Hill, London","SE19 1QH",533334,171087,51.423119,-0.083703,Lambeth
144929,"The Hand In Hand","61 New Park Road, London","SW2 4EN",530268,173720,51.447503,-0.126811,Lambeth
144933,"The Hope","The Hope Public House, 49 Norwood High Street, London","SE27 9JS",532063,171873,51.430480,-0.101694,Lambeth
144934,"The Horns Tavern","Knight's Hill, London","SE27 0JD",531865,171946,51.431182,-0.104513,Lambeth
144935,"The Horse And Groom","60 Streatham High Road, London","SW16 1DA",530200,172500,51.436545,-0.128233,Lambeth
144936,"The Horse And Stables","122 Westminster Bridge Road, London","SE1 7RW",531024,179552,51.499729,-0.113773,Lambeth
144942,"The Kennington","60 Camberwell New Road, London","SE5 0RS",531624,177275,51.479119,-0.105983,Lambeth
144943,"The King & Co.","The Kings Head, 100 Clapham Park Road, London","SW4 7BZ",529733,175007,51.459191,-0.134028,Lambeth
144944,"The Kings Arms","25 Roupell Street, London","SE1 8TB",531285,180099,51.504576,-0.109812,Lambeth
144946,"The Landor","The Landor Public House, 70 Landor Road, London","SW9 9PH",530286,175748,51.465715,-0.125801,Lambeth
144951,"The Leigham Well","Leigham Arms, 1 - 3 Wellfield Road, London","SW16 2BT",530393,171704,51.429348,-0.125750,Lambeth
144957,"The Lotus Bar","76 Clapham High Street, London","SW4 7UL",529746,175498,51.463601,-0.133662,Lambeth
144958,"The Manor Arms","Mitcham Lane, London","SW16 6LQ",529905,171538,51.427968,-0.132827,Lambeth
144959,"The Mere Scribbler","426 - 428 Streatham High Road, London","SW16 3PX",530178,170806,51.421326,-0.129171,Lambeth
144962,"The Mulberry Bush","89 Upper Ground, London","SE1 9PP",531247,180417,51.507451,-0.110241,Lambeth
144964,"The New Crown & Cushion","The New Crown And Cushion Public Ho, 133-135 Westminster Bridge Road, London","SE1 7HR",531053,179482,51.499094,-0.113381,Lambeth
144965,"The Nottingham Castle","The Nottingham Castle Public House, 257 Wandsworth Road, London","SW8 2NB",530052,177194,51.478763,-0.128650,Lambeth
144971,"The Paxton","255 Gipsy Road, London","SE27 9QY",533035,171571,51.427539,-0.087833,Lambeth
144975,"The Phoenix","348 Clapham Road, London","SW9 9AR",530096,175983,51.467861,-0.128449,Lambeth
144976,"The Pied Bull","498 Streatham High Road, London","SW16 3QB",530246,170531,51.418840,-0.128294,Lambeth
144978,"The Pilgrim","The Pilgrim Public House, 247 Kennington Lane, London","SE11 5QU",531077,178109,51.486750,-0.113545,Lambeth
144979,"The Pineapple","The Pineapple Public House, 53 Hercules Road, London","SE1 7DZ",531033,179276,51.497238,-0.113746,Lambeth
144981,"The Prince","469 Brixton Road, London","SW9 8HH",531074,175331,51.461794,-0.114632,Lambeth
144982,"The Prince Regent","69 Dulwich Road, London","SE24 0NJ",531586,174505,51.454253,-0.107573,Lambeth
144985,"The Rabbit Hole","The Greyhound, 151 - 153 Greyhound Lane, London","SW16 5NJ",530136,170857,51.421786,-0.129761,Lambeth
144987,"The Railway","Railway Hotel Public House, 2 Greyhound Lane, London","SW16 5SD",529826,170486,51.418532,-0.134347,Lambeth
144988,"The Railway Tavern","18 Clapham High Street, London","SW4 7UR",529858,175591,51.464411,-0.132016,Lambeth
144991,"The Riverside  (Unit 14)","5 St George Wharf, London","SW8 2LE",530224,177954,51.485545,-0.125881,Lambeth
144993,"The Rose","35 Albert Embankment, London","SE1 7TL",530436,178412,51.489621,-0.122660,Lambeth
144994,"The Rosendale","65 Rosendale Road, London, LONDON","SE21 8EZ",532568,172469,51.435718,-0.094201,Lambeth
144995,"The Royal Vauxhall Tavern","Royal Vauxhall Tavern Public House, 372 Kennington Lane, London","SE11 5HY",530649,178074,51.486534,-0.119719,Lambeth
145003,"The Shrub & Shutter","336 Coldharbour Lane, London","SW9 8QH",531506,175479,51.463024,-0.108348,Lambeth
145010,"The Stage Door Public House","30 Webber Street, London","SE1 8QA",531451,179735,51.501266,-0.107557,Lambeth
145011,"The Steam Engine","41 - 42 Cosser Street, London","SE1 7BU",531114,179271,51.497183,-0.112581,Lambeth
145012,"The Stonhouse","165 Stonhouse Street, London","SW4 6BJ",529515,175585,51.464427,-0.136954,Lambeth
145013,"The Sultan","The Sultan Public House, 37-39 New Park Road, London","SW2 4DU",530437,173887,51.448956,-0.124314,Lambeth
145014,"The Sun","47 Old Town, London","SW4 0JL",529240,175546,51.464139,-0.140924,Lambeth
145015,"The Sun Of Camberwell","61 - 63 Coldharbour Lane, London","SE5 9NS",532361,176242,51.469682,-0.095762,Lambeth
145016,"The Surprise","The Surprise Public House, 16 Southville, London","SW8 2PP",529869,176708,51.474429,-0.131449,Lambeth
145017,"The Swan","2A Stockwell Road, London","SW9 9BF",530501,176458,51.472037,-0.122451,Lambeth
145018,"The Tankard","111 Kennington Road, London","SE11 6SF",531266,178944,51.494210,-0.110515,Lambeth
145021,"The Three Stags","67 - 69 Kennington Road, London","SE1 7PZ",531201,179242,51.496902,-0.111354,Lambeth
145024,"The Tommyfield","185 Kennington Lane, London","SE11 4EZ",531287,178360,51.488948,-0.110430,Lambeth
145026,"The Two Towers","201 Gipsy Road, London","SE27 9QY",533035,171571,51.427539,-0.087833,Lambeth
145027,"The Understudy","Royal National Theatre, South Bank, London","SE1 9PX",531012,180384,51.507209,-0.113637,Lambeth
145031,"The Walrus","The Walrus Social, 172 Westminster Bridge Road, London","SE1 7RW",531029,179558,51.499782,-0.113699,Lambeth
145032,"The Wellington Hotel","The Wellington, 81 - 83 Waterloo Road, London","SE1 8UD",531151,180042,51.504095,-0.111763,Lambeth
